index,workerId,trueClassLabel,predictClassLabel,predictedProb
7284,188-64-河南移动掌厅客户端测试_1463737864----16929986,no,no,0.0
7285,188-64-河南移动掌厅客户端测试_1463737864----1701667,no,no,0.0
7286,188-64-河南移动掌厅客户端测试_1463737864----6378030,no,no,0.0
7287,188-64-河南移动掌厅客户端测试_1463737864----3681197,no,no,0.0
7288,188-64-河南移动掌厅客户端测试_1463737864----13803634,no,no,0.0
7289,188-64-河南移动掌厅客户端测试_1463737864----1129881,no,no,0.0
7290,188-64-河南移动掌厅客户端测试_1463737864----4663529,no,no,0.0
7291,188-64-河南移动掌厅客户端测试_1463737864----1048739,no,no,0.0
7292,188-64-河南移动掌厅客户端测试_1463737864----16563371,no,no,0.0
7293,188-64-河南移动掌厅客户端测试_1463737864----5464655,no,no,0.0
7294,188-64-河南移动掌厅客户端测试_1463737864----16506283,no,no,0.0
7295,188-64-河南移动掌厅客户端测试_1463737864----14099778,no,no,0.0
7296,188-64-河南移动掌厅客户端测试_1463737864----16681322,no,no,0.0
7297,188-64-河南移动掌厅客户端测试_1463737864----1299108,no,no,0.0
7298,188-64-河南移动掌厅客户端测试_1463737864----1644934,no,no,0.0
7299,188-64-河南移动掌厅客户端测试_1463737864----2986008,no,no,0.0
7300,188-64-河南移动掌厅客户端测试_1463737864----16742885,no,no,0.0
7301,188-64-河南移动掌厅客户端测试_1463737864----1659182,no,no,0.0
7302,188-64-河南移动掌厅客户端测试_1463737864----786838,no,no,0.0
7303,188-64-河南移动掌厅客户端测试_1463737864----5417814,no,no,0.0
7304,188-64-河南移动掌厅客户端测试_1463737864----4578046,no,no,0.0
7305,188-64-河南移动掌厅客户端测试_1463737864----1456813,no,no,0.0
7306,188-64-河南移动掌厅客户端测试_1463737864----14111879,no,no,0.0
7307,188-64-河南移动掌厅客户端测试_1463737864----5037871,no,no,0.0
7308,188-64-河南移动掌厅客户端测试_1463737864----11002359,no,no,0.0
7309,188-64-河南移动掌厅客户端测试_1463737864----2785096,no,no,0.0
7310,188-64-河南移动掌厅客户端测试_1463737864----14188380,no,no,0.0
7311,188-64-河南移动掌厅客户端测试_1463737864----15206657,no,no,0.0
7312,188-64-河南移动掌厅客户端测试_1463737864----16620050,no,no,0.0
7313,188-64-河南移动掌厅客户端测试_1463737864----2873716,no,no,0.0
7314,188-64-河南移动掌厅客户端测试_1463737864----12189276,no,no,0.0
7315,188-64-河南移动掌厅客户端测试_1463737864----15366441,no,no,0.0
7316,188-64-河南移动掌厅客户端测试_1463737864----14004140,no,no,0.0
7317,188-64-河南移动掌厅客户端测试_1463737864----1301148,no,no,0.0
7318,188-64-河南移动掌厅客户端测试_1463737864----2778424,no,no,0.0
7319,188-64-河南移动掌厅客户端测试_1463737864----5481153,no,yes,1.0
7320,188-64-河南移动掌厅客户端测试_1463737864----4843253,no,no,0.0
7321,188-64-河南移动掌厅客户端测试_1463737864----14030898,no,no,0.0
7322,188-64-河南移动掌厅客户端测试_1463737864----23059,no,no,0.0
7323,188-64-河南移动掌厅客户端测试_1463737864----1725266,no,no,0.0
7324,188-64-河南移动掌厅客户端测试_1463737864----2261255,no,no,0.0
7325,188-64-河南移动掌厅客户端测试_1463737864----14981682,no,no,0.0
7326,188-64-河南移动掌厅客户端测试_1463737864----14019633,no,no,0.0
7327,188-64-河南移动掌厅客户端测试_1463737864----2013944,no,no,0.0
7328,188-64-河南移动掌厅客户端测试_1463737864----5448562,no,no,0.0
7329,188-64-河南移动掌厅客户端测试_1463737864----15456151,no,no,0.0
7330,188-64-河南移动掌厅客户端测试_1463737864----5024550,no,no,0.0
7331,188-64-河南移动掌厅客户端测试_1463737864----16613757,no,no,0.0
7332,188-64-河南移动掌厅客户端测试_1463737864----2093509,no,no,0.0
7333,188-64-河南移动掌厅客户端测试_1463737864----14106,no,no,0.0
7334,188-64-河南移动掌厅客户端测试_1463737864----14349228,no,no,0.0
7335,188-64-河南移动掌厅客户端测试_1463737864----14519049,no,no,0.0
7336,188-64-河南移动掌厅客户端测试_1463737864----16622247,no,no,0.0
7337,188-64-河南移动掌厅客户端测试_1463737864----9100588,no,no,0.0
7338,188-64-河南移动掌厅客户端测试_1463737864----787700,no,no,0.0
7339,188-64-河南移动掌厅客户端测试_1463737864----1740866,no,no,0.0
7340,188-64-河南移动掌厅客户端测试_1463737864----1816001,no,no,0.0
7341,188-64-河南移动掌厅客户端测试_1463737864----11100923,no,no,0.01
7342,188-64-河南移动掌厅客户端测试_1463737864----16568632,no,no,0.0
7343,188-64-河南移动掌厅客户端测试_1463737864----2913156,no,no,0.0
7344,188-64-河南移动掌厅客户端测试_1463737864----15378410,no,no,0.0
7345,188-64-河南移动掌厅客户端测试_1463737864----2846546,no,no,0.0
7346,188-64-河南移动掌厅客户端测试_1463737864----14165281,no,no,0.0
7347,188-64-河南移动掌厅客户端测试_1463737864----1191741,no,no,0.0
7348,188-64-河南移动掌厅客户端测试_1463737864----9113424,no,no,0.0
7349,188-64-河南移动掌厅客户端测试_1463737864----211775,no,no,0.0
7350,188-64-河南移动掌厅客户端测试_1463737864----992701,no,no,0.0
7351,188-64-河南移动掌厅客户端测试_1463737864----864321,no,no,0.0
7352,188-64-河南移动掌厅客户端测试_1463737864----1863275,no,no,0.0
7353,188-64-河南移动掌厅客户端测试_1463737864----295817,no,no,0.0
7354,188-64-河南移动掌厅客户端测试_1463737864----16012171,no,no,0.0
7355,188-64-河南移动掌厅客户端测试_1463737864----1668003,no,no,0.0
7356,188-64-河南移动掌厅客户端测试_1463737864----770460,no,no,0.0
7357,188-64-河南移动掌厅客户端测试_1463737864----14166136,no,no,0.0
7358,188-64-河南移动掌厅客户端测试_1463737864----13251157,no,no,0.0
7359,188-64-河南移动掌厅客户端测试_1463737864----10113455,no,no,0.0
7360,188-64-河南移动掌厅客户端测试_1463737864----1679133,no,no,0.0
7361,188-64-河南移动掌厅客户端测试_1463737864----2871545,no,no,0.0
7362,188-64-河南移动掌厅客户端测试_1463737864----7089058,no,no,0.0
7363,188-64-河南移动掌厅客户端测试_1463737864----5539129,no,no,0.0
7364,188-64-河南移动掌厅客户端测试_1463737864----16852574,no,no,0.0
7365,188-64-河南移动掌厅客户端测试_1463737864----504060,no,no,0.0
7366,188-64-河南移动掌厅客户端测试_1463737864----14098373,no,no,0.0
7367,188-64-河南移动掌厅客户端测试_1463737864----14248205,no,no,0.0
7368,188-64-河南移动掌厅客户端测试_1463737864----14322185,no,no,0.0
7369,188-64-河南移动掌厅客户端测试_1463737864----16726352,no,no,0.0
7370,188-64-河南移动掌厅客户端测试_1463737864----16750867,no,no,0.0
7371,188-64-河南移动掌厅客户端测试_1463737864----16623512,no,no,0.0
7372,188-64-河南移动掌厅客户端测试_1463737864----1574176,no,no,0.0
7373,188-64-河南移动掌厅客户端测试_1463737864----15374034,no,no,0.0
7374,188-64-河南移动掌厅客户端测试_1463737864----2801224,no,no,0.0
7375,188-64-河南移动掌厅客户端测试_1463737864----14533370,no,no,0.0
7376,188-64-河南移动掌厅客户端测试_1463737864----6231169,no,no,0.0
7377,188-64-河南移动掌厅客户端测试_1463737864----16635975,no,no,0.0
7378,188-64-河南移动掌厅客户端测试_1463737864----10273433,no,no,0.0
7379,188-64-河南移动掌厅客户端测试_1463737864----1800951,no,no,0.0
7380,188-64-河南移动掌厅客户端测试_1463737864----2271095,no,no,0.0
7381,188-64-河南移动掌厅客户端测试_1463737864----13911963,no,no,0.0
7382,188-64-河南移动掌厅客户端测试_1463737864----14209480,no,no,0.0
7383,188-64-河南移动掌厅客户端测试_1463737864----16703242,no,no,0.0
7384,188-64-河南移动掌厅客户端测试_1463737864----807786,no,no,0.0
7385,188-64-河南移动掌厅客户端测试_1463737864----1491743,no,no,0.0
7386,188-64-河南移动掌厅客户端测试_1463737864----2872823,no,no,0.0
7387,188-64-河南移动掌厅客户端测试_1463737864----772622,no,no,0.0
7388,188-64-河南移动掌厅客户端测试_1463737864----14799708,no,yes,1.0
7389,188-64-河南移动掌厅客户端测试_1463737864----1324696,no,no,0.0
7390,188-64-河南移动掌厅客户端测试_1463737864----14738309,no,no,0.0
7391,188-64-河南移动掌厅客户端测试_1463737864----36310,no,no,0.0
7392,188-64-河南移动掌厅客户端测试_1463737864----1246245,no,no,0.0
7393,188-64-河南移动掌厅客户端测试_1463737864----14351976,no,no,0.0
7394,188-64-河南移动掌厅客户端测试_1463737864----1011090,no,no,0.01
7395,188-64-河南移动掌厅客户端测试_1463737864----14226428,no,no,0.0
7396,188-64-河南移动掌厅客户端测试_1463737864----14063792,no,no,0.0
7397,188-64-河南移动掌厅客户端测试_1463737864----1139147,no,no,0.0
7398,188-64-河南移动掌厅客户端测试_1463737864----784232,no,no,0.0
7399,188-64-河南移动掌厅客户端测试_1463737864----16577597,no,no,0.0
7400,188-64-河南移动掌厅客户端测试_1463737864----14349669,no,no,0.0
7401,188-64-河南移动掌厅客户端测试_1463737864----3396402,no,no,0.0
7402,188-64-河南移动掌厅客户端测试_1463737864----10431255,no,no,0.0
7403,188-64-河南移动掌厅客户端测试_1463737864----17380917,no,no,0.0
7404,188-64-河南移动掌厅客户端测试_1463737864----14238887,no,no,0.0
7405,188-64-河南移动掌厅客户端测试_1463737864----14250996,no,no,0.0
7406,188-64-河南移动掌厅客户端测试_1463737864----8689133,no,no,0.0
7407,188-64-河南移动掌厅客户端测试_1463737864----12444978,no,no,0.0
7408,188-64-河南移动掌厅客户端测试_1463737864----11597463,no,no,0.0
7409,188-64-河南移动掌厅客户端测试_1463737864----3693699,no,no,0.0
7410,188-64-河南移动掌厅客户端测试_1463737864----14133689,no,no,0.0
7411,188-64-河南移动掌厅客户端测试_1463737864----2922908,no,no,0.0
7412,188-64-河南移动掌厅客户端测试_1463737864----16623534,no,no,0.0
7413,188-64-河南移动掌厅客户端测试_1463737864----16682706,no,no,0.0
7414,188-64-河南移动掌厅客户端测试_1463737864----5898506,no,no,0.0
7415,188-64-河南移动掌厅客户端测试_1463737864----16736145,no,no,0.01
7416,188-64-河南移动掌厅客户端测试_1463737864----14455849,no,no,0.0
7417,188-64-河南移动掌厅客户端测试_1463737864----2930535,no,no,0.0
7418,188-64-河南移动掌厅客户端测试_1463737864----16635511,no,no,0.0
7419,188-64-河南移动掌厅客户端测试_1463737864----16296721,no,no,0.02
7420,188-64-河南移动掌厅客户端测试_1463737864----17352449,no,no,0.0
7421,188-64-河南移动掌厅客户端测试_1463737864----4876185,no,no,0.0
7422,188-64-河南移动掌厅客户端测试_1463737864----16392218,no,no,0.0
7423,188-64-河南移动掌厅客户端测试_1463737864----5982916,no,no,0.0
7424,188-64-河南移动掌厅客户端测试_1463737864----2239372,no,no,0.0
7425,188-64-河南移动掌厅客户端测试_1463737864----5049841,no,no,0.0
7426,188-64-河南移动掌厅客户端测试_1463737864----16577147,no,no,0.0
7427,188-64-河南移动掌厅客户端测试_1463737864----302600,no,no,0.0
7428,188-64-河南移动掌厅客户端测试_1463737864----1370086,no,no,0.0
7429,188-64-河南移动掌厅客户端测试_1463737864----611719,no,no,0.0
7430,188-64-河南移动掌厅客户端测试_1463737864----16622672,no,no,0.0
7431,188-64-河南移动掌厅客户端测试_1463737864----3691027,no,no,0.0
7432,188-64-河南移动掌厅客户端测试_1463737864----1994718,no,no,0.0
7433,188-64-河南移动掌厅客户端测试_1463737864----15378843,no,no,0.0
7434,188-64-河南移动掌厅客户端测试_1463737864----14158959,no,no,0.0
7435,188-64-河南移动掌厅客户端测试_1463737864----14533381,no,no,0.0
7436,188-64-河南移动掌厅客户端测试_1463737864----3712359,no,no,0.0
7437,188-64-河南移动掌厅客户端测试_1463737864----11649722,no,no,0.0
7438,188-64-河南移动掌厅客户端测试_1463737864----2553816,no,no,0.0
7439,188-64-河南移动掌厅客户端测试_1463737864----3982710,no,no,0.0
7440,188-64-河南移动掌厅客户端测试_1463737864----1828494,no,no,0.0
7441,188-64-河南移动掌厅客户端测试_1463737864----1684999,no,no,0.0
7442,188-64-河南移动掌厅客户端测试_1463737864----14176378,no,no,0.0
7443,188-64-河南移动掌厅客户端测试_1463737864----770411,no,no,0.0
7444,188-64-河南移动掌厅客户端测试_1463737864----2986529,no,no,0.0
7445,188-64-河南移动掌厅客户端测试_1463737864----14516815,no,no,0.0
7446,188-64-河南移动掌厅客户端测试_1463737864----1626206,no,no,0.0
7447,188-64-河南移动掌厅客户端测试_1463737864----3777717,no,no,0.0
7448,188-64-河南移动掌厅客户端测试_1463737864----17338564,no,no,0.0
7449,188-64-河南移动掌厅客户端测试_1463737864----2234027,no,no,0.0
7450,188-64-河南移动掌厅客户端测试_1463737864----39475,no,no,0.0
7451,188-64-河南移动掌厅客户端测试_1463737864----16617275,no,no,0.0
7452,188-64-河南移动掌厅客户端测试_1463737864----15477478,no,no,0.0
7453,188-64-河南移动掌厅客户端测试_1463737864----14204667,no,no,0.0
7454,188-64-河南移动掌厅客户端测试_1463737864----2348838,no,no,0.0
7455,188-64-河南移动掌厅客户端测试_1463737864----361346,no,no,0.0
7456,188-64-河南移动掌厅客户端测试_1463737864----5291448,no,no,0.0
7457,188-64-河南移动掌厅客户端测试_1463737864----4042861,no,no,0.0
7458,188-64-河南移动掌厅客户端测试_1463737864----7287803,no,no,0.0
7459,188-64-河南移动掌厅客户端测试_1463737864----14913592,no,no,0.0
7460,188-64-河南移动掌厅客户端测试_1463737864----14524462,no,no,0.0
7461,188-64-河南移动掌厅客户端测试_1463737864----17024537,no,no,0.0
7462,188-64-河南移动掌厅客户端测试_1463737864----14363126,no,no,0.0
7463,188-64-河南移动掌厅客户端测试_1463737864----16859118,no,no,0.0
7464,188-64-河南移动掌厅客户端测试_1463737864----1589612,no,no,0.0
7465,188-64-河南移动掌厅客户端测试_1463737864----1669750,no,no,0.0
7466,188-64-河南移动掌厅客户端测试_1463737864----1157434,no,no,0.0
7467,188-64-河南移动掌厅客户端测试_1463737864----1236481,no,no,0.0
7468,188-64-河南移动掌厅客户端测试_1463737864----1157431,no,no,0.0
7469,188-64-河南移动掌厅客户端测试_1463737864----17170179,no,no,0.0
7470,188-64-河南移动掌厅客户端测试_1463737864----9233125,no,no,0.0
7471,188-64-河南移动掌厅客户端测试_1463737864----5090911,no,no,0.0
7472,188-64-河南移动掌厅客户端测试_1463737864----17235576,no,no,0.0
7473,188-64-河南移动掌厅客户端测试_1463737864----3934691,no,no,0.0
7474,188-64-河南移动掌厅客户端测试_1463737864----16713884,no,no,0.0
7475,188-64-河南移动掌厅客户端测试_1463737864----14744198,no,no,0.0
7476,188-64-河南移动掌厅客户端测试_1463737864----13964068,no,no,0.0
7477,188-64-河南移动掌厅客户端测试_1463737864----14421200,no,no,0.0
7478,188-64-河南移动掌厅客户端测试_1463737864----15259912,no,no,0.12
7479,188-64-河南移动掌厅客户端测试_1463737864----16732152,no,no,0.0
7480,188-64-河南移动掌厅客户端测试_1463737864----16679508,no,no,0.0
7481,188-64-河南移动掌厅客户端测试_1463737864----17053080,no,no,0.0
7482,188-64-河南移动掌厅客户端测试_1463737864----14384877,no,no,0.0
7483,188-64-河南移动掌厅客户端测试_1463737864----16623978,no,no,0.0
7484,188-64-河南移动掌厅客户端测试_1463737864----14525329,no,no,0.0
7485,188-64-河南移动掌厅客户端测试_1463737864----5446757,no,no,0.0
7486,188-64-河南移动掌厅客户端测试_1463737864----15215515,no,no,0.0
7487,188-64-河南移动掌厅客户端测试_1463737864----13816461,no,no,0.0
7488,188-64-河南移动掌厅客户端测试_1463737864----15351336,no,no,0.0
7489,188-64-河南移动掌厅客户端测试_1463737864----214890,no,no,0.0
7490,188-64-河南移动掌厅客户端测试_1463737864----1200059,no,no,0.0
7491,188-64-河南移动掌厅客户端测试_1463737864----3216461,no,no,0.0
7492,188-64-河南移动掌厅客户端测试_1463737864----14826484,no,no,0.0
7493,188-64-河南移动掌厅客户端测试_1463737864----2977175,no,no,0.0
7494,188-64-河南移动掌厅客户端测试_1463737864----4484863,no,no,0.0
7495,188-64-河南移动掌厅客户端测试_1463737864----14472823,no,no,0.0
7496,188-64-河南移动掌厅客户端测试_1463737864----11813811,no,no,0.0
7497,188-64-河南移动掌厅客户端测试_1463737864----13877420,no,no,0.0
7498,188-64-河南移动掌厅客户端测试_1463737864----16578034,no,no,0.0
7499,188-64-河南移动掌厅客户端测试_1463737864----13931139,no,no,0.0
7500,188-64-河南移动掌厅客户端测试_1463737864----4772249,no,no,0.0
7501,188-64-河南移动掌厅客户端测试_1463737864----16560746,no,no,0.0
7502,188-64-河南移动掌厅客户端测试_1463737864----14514201,no,no,0.0
7503,188-64-河南移动掌厅客户端测试_1463737864----763766,no,no,0.0
7504,188-64-河南移动掌厅客户端测试_1463737864----9831681,no,no,0.0
7505,188-64-河南移动掌厅客户端测试_1463737864----2823833,no,no,0.0
7506,188-64-河南移动掌厅客户端测试_1463737864----1387789,no,no,0.01
7507,188-64-河南移动掌厅客户端测试_1463737864----14128218,no,no,0.0
7508,188-64-河南移动掌厅客户端测试_1463737864----14037473,no,no,0.0
7509,188-64-河南移动掌厅客户端测试_1463737864----16657713,no,no,0.0
7510,188-64-河南移动掌厅客户端测试_1463737864----15363329,no,no,0.0
7511,188-64-河南移动掌厅客户端测试_1463737864----1394070,no,no,0.0
7512,188-64-河南移动掌厅客户端测试_1463737864----7160185,no,no,0.0
7513,188-64-河南移动掌厅客户端测试_1463737864----2924217,no,no,0.0
7514,188-64-河南移动掌厅客户端测试_1463737864----9581297,no,no,0.0
7515,188-64-河南移动掌厅客户端测试_1463737864----11944232,no,no,0.0
7516,188-64-河南移动掌厅客户端测试_1463737864----17316333,no,no,0.0
7517,188-64-河南移动掌厅客户端测试_1463737864----782434,no,no,0.0
7518,188-64-河南移动掌厅客户端测试_1463737864----14516874,no,no,0.0
7519,188-64-河南移动掌厅客户端测试_1463737864----14108662,no,no,0.0
7520,188-64-河南移动掌厅客户端测试_1463737864----8529960,no,no,0.0
7521,188-64-河南移动掌厅客户端测试_1463737864----2319478,no,no,0.0
7522,188-64-河南移动掌厅客户端测试_1463737864----59441,no,no,0.0
7523,188-64-河南移动掌厅客户端测试_1463737864----1467075,no,no,0.0
7524,188-64-河南移动掌厅客户端测试_1463737864----16848034,no,no,0.0
7525,188-64-河南移动掌厅客户端测试_1463737864----2970123,no,no,0.0
7526,188-64-河南移动掌厅客户端测试_1463737864----3304198,no,no,0.0
7527,188-64-河南移动掌厅客户端测试_1463737864----2042876,no,no,0.0
7528,188-64-河南移动掌厅客户端测试_1463737864----6854763,no,no,0.0
7529,188-64-河南移动掌厅客户端测试_1463737864----15448944,no,no,0.0
7530,188-64-河南移动掌厅客户端测试_1463737864----14014772,no,no,0.0
7531,188-64-河南移动掌厅客户端测试_1463737864----15203502,no,no,0.0
7532,188-64-河南移动掌厅客户端测试_1463737864----6783508,no,no,0.0
7533,188-64-河南移动掌厅客户端测试_1463737864----343554,no,no,0.0
7534,188-64-河南移动掌厅客户端测试_1463737864----16596724,no,no,0.0
7535,188-64-河南移动掌厅客户端测试_1463737864----14305694,no,no,0.0
7536,188-64-河南移动掌厅客户端测试_1463737864----4286930,no,no,0.0
7537,188-64-河南移动掌厅客户端测试_1463737864----15270735,no,no,0.0
7538,188-64-河南移动掌厅客户端测试_1463737864----13915928,no,no,0.0
7539,188-64-河南移动掌厅客户端测试_1463737864----17360446,no,no,0.0
7540,188-64-河南移动掌厅客户端测试_1463737864----15174553,no,no,0.0
7541,188-64-河南移动掌厅客户端测试_1463737864----14464373,no,no,0.0
7542,188-64-河南移动掌厅客户端测试_1463737864----14873695,no,no,0.0
7543,188-64-河南移动掌厅客户端测试_1463737864----17045020,no,no,0.02
7544,188-64-河南移动掌厅客户端测试_1463737864----57270,no,no,0.0
7545,188-64-河南移动掌厅客户端测试_1463737864----360069,no,no,0.0
7546,188-64-河南移动掌厅客户端测试_1463737864----14379092,no,no,0.0
7547,188-64-河南移动掌厅客户端测试_1463737864----16627031,no,no,0.0
7548,188-64-河南移动掌厅客户端测试_1463737864----772212,no,no,0.0
7549,188-64-河南移动掌厅客户端测试_1463737864----15304100,no,no,0.0
7550,188-64-河南移动掌厅客户端测试_1463737864----2123436,no,no,0.0
7551,188-64-河南移动掌厅客户端测试_1463737864----17256443,no,no,0.0
7552,188-64-河南移动掌厅客户端测试_1463737864----8199,no,no,0.0
7553,188-64-河南移动掌厅客户端测试_1463737864----8280572,no,no,0.01
7554,188-64-河南移动掌厅客户端测试_1463737864----1517115,no,no,0.0
7555,188-64-河南移动掌厅客户端测试_1463737864----2934057,no,no,0.01
7556,188-64-河南移动掌厅客户端测试_1463737864----1191779,no,no,0.0
7557,188-64-河南移动掌厅客户端测试_1463737864----1293000,no,no,0.0
7558,188-64-河南移动掌厅客户端测试_1463737864----15394227,no,no,0.0
7559,188-64-河南移动掌厅客户端测试_1463737864----9227709,no,no,0.0
7560,188-64-河南移动掌厅客户端测试_1463737864----4038339,no,no,0.0
7561,188-64-河南移动掌厅客户端测试_1463737864----15200451,no,no,0.0
7562,188-64-河南移动掌厅客户端测试_1463737864----15080474,no,no,0.0
7563,188-64-河南移动掌厅客户端测试_1463737864----17382228,no,no,0.0
7564,188-64-河南移动掌厅客户端测试_1463737864----17391171,no,no,0.0
7565,188-64-河南移动掌厅客户端测试_1463737864----2038357,no,no,0.0
7566,188-64-河南移动掌厅客户端测试_1463737864----8041705,no,no,0.0
7567,188-64-河南移动掌厅客户端测试_1463737864----14045057,no,no,0.0
7568,188-64-河南移动掌厅客户端测试_1463737864----14435850,no,no,0.0
7569,188-64-河南移动掌厅客户端测试_1463737864----2240752,no,no,0.0
7570,188-64-河南移动掌厅客户端测试_1463737864----1077716,no,no,0.0
7571,188-64-河南移动掌厅客户端测试_1463737864----14035248,no,no,0.0
7572,188-64-河南移动掌厅客户端测试_1463737864----212280,no,no,0.0
7573,188-64-河南移动掌厅客户端测试_1463737864----16650290,no,no,0.0
7574,188-64-河南移动掌厅客户端测试_1463737864----14315024,no,no,0.0
7575,188-64-河南移动掌厅客户端测试_1463737864----17105120,no,no,0.0
7576,188-64-河南移动掌厅客户端测试_1463737864----13908195,no,no,0.0
7577,188-64-河南移动掌厅客户端测试_1463737864----509713,no,no,0.0
7578,188-64-河南移动掌厅客户端测试_1463737864----17125194,no,no,0.0
7579,188-64-河南移动掌厅客户端测试_1463737864----17131861,no,no,0.0
7580,188-64-河南移动掌厅客户端测试_1463737864----14639291,no,no,0.0
7581,188-64-河南移动掌厅客户端测试_1463737864----13414951,no,no,0.0
7582,188-64-河南移动掌厅客户端测试_1463737864----90440,no,no,0.0
7583,188-64-河南移动掌厅客户端测试_1463737864----3856589,no,no,0.0
7584,188-64-河南移动掌厅客户端测试_1463737864----16586963,no,no,0.0
7585,188-64-河南移动掌厅客户端测试_1463737864----17196276,no,no,0.0
7586,188-64-河南移动掌厅客户端测试_1463737864----1262360,no,no,0.0
7587,188-64-河南移动掌厅客户端测试_1463737864----1366573,no,no,0.0
7588,188-64-河南移动掌厅客户端测试_1463737864----16719342,no,no,0.0
7589,188-64-河南移动掌厅客户端测试_1463737864----778895,no,no,0.0
7590,188-64-河南移动掌厅客户端测试_1463737864----14313822,no,no,0.0
7591,188-64-河南移动掌厅客户端测试_1463737864----443493,no,no,0.0
7592,188-64-河南移动掌厅客户端测试_1463737864----14484634,no,no,0.0
7593,188-64-河南移动掌厅客户端测试_1463737864----1062906,no,no,0.0
7594,188-64-河南移动掌厅客户端测试_1463737864----16494988,no,no,0.0
7595,188-64-河南移动掌厅客户端测试_1463737864----923151,no,no,0.0
7596,188-64-河南移动掌厅客户端测试_1463737864----5225548,no,no,0.0
7597,188-64-河南移动掌厅客户端测试_1463737864----16636073,no,no,0.1
7598,188-64-河南移动掌厅客户端测试_1463737864----15037389,no,no,0.0
7599,188-64-河南移动掌厅客户端测试_1463737864----1207514,no,no,0.0
7600,188-64-河南移动掌厅客户端测试_1463737864----55200,no,no,0.0
7601,188-64-河南移动掌厅客户端测试_1463737864----1335833,no,no,0.0
7602,188-64-河南移动掌厅客户端测试_1463737864----3353320,no,no,0.0
7603,188-64-河南移动掌厅客户端测试_1463737864----2281529,no,no,0.0
7604,188-64-河南移动掌厅客户端测试_1463737864----753589,no,no,0.0
7605,188-64-河南移动掌厅客户端测试_1463737864----15407637,no,no,0.0
7606,188-64-河南移动掌厅客户端测试_1463737864----14555919,no,no,0.0
7607,188-64-河南移动掌厅客户端测试_1463737864----8581252,no,no,0.0
7608,188-64-河南移动掌厅客户端测试_1463737864----1667970,no,no,0.0
7609,188-64-河南移动掌厅客户端测试_1463737864----16860405,no,no,0.0
7610,188-64-河南移动掌厅客户端测试_1463737864----1548108,no,no,0.0
7611,188-64-河南移动掌厅客户端测试_1463737864----15477505,no,no,0.0
7612,188-64-河南移动掌厅客户端测试_1463737864----14630455,no,no,0.0
7613,188-64-河南移动掌厅客户端测试_1463737864----4608691,no,no,0.0
7614,188-64-河南移动掌厅客户端测试_1463737864----2190402,no,no,0.0
7615,188-64-河南移动掌厅客户端测试_1463737864----13422986,no,no,0.0
7616,188-64-河南移动掌厅客户端测试_1463737864----44538,no,no,0.0
7617,188-64-河南移动掌厅客户端测试_1463737864----2958977,no,no,0.0
7618,188-64-河南移动掌厅客户端测试_1463737864----2780186,no,no,0.0
7619,188-64-河南移动掌厅客户端测试_1463737864----14450865,no,no,0.0
7620,188-64-河南移动掌厅客户端测试_1463737864----15383339,no,no,0.0
7621,188-64-河南移动掌厅客户端测试_1463737864----14562697,no,no,0.0
7622,188-64-河南移动掌厅客户端测试_1463737864----1088297,no,no,0.0
7623,188-64-河南移动掌厅客户端测试_1463737864----14771869,no,no,0.0
7624,188-64-河南移动掌厅客户端测试_1463737864----995221,no,no,0.0
7625,188-64-河南移动掌厅客户端测试_1463737864----9955546,no,no,0.0
7626,188-64-河南移动掌厅客户端测试_1463737864----3468894,no,no,0.0
7627,188-64-河南移动掌厅客户端测试_1463737864----13877352,no,no,0.0
7628,188-64-河南移动掌厅客户端测试_1463737864----14243410,no,no,0.0
7629,188-64-河南移动掌厅客户端测试_1463737864----16460706,no,no,0.0
7630,188-64-河南移动掌厅客户端测试_1463737864----14297237,no,no,0.0
7631,188-64-河南移动掌厅客户端测试_1463737864----1723972,no,no,0.0
7632,188-64-河南移动掌厅客户端测试_1463737864----14056471,no,no,0.0
7633,188-64-河南移动掌厅客户端测试_1463737864----9098814,no,no,0.0
7634,188-64-河南移动掌厅客户端测试_1463737864----14094796,no,no,0.0
7635,188-64-河南移动掌厅客户端测试_1463737864----6858028,no,no,0.0
7636,188-64-河南移动掌厅客户端测试_1463737864----950762,no,no,0.0
7637,188-64-河南移动掌厅客户端测试_1463737864----14639264,no,no,0.0
7638,188-64-河南移动掌厅客户端测试_1463737864----17072474,no,no,0.0
7639,188-64-河南移动掌厅客户端测试_1463737864----14045379,no,no,0.0
7640,188-64-河南移动掌厅客户端测试_1463737864----16484711,no,no,0.0
7641,188-64-河南移动掌厅客户端测试_1463737864----1753377,no,no,0.0
7642,188-64-河南移动掌厅客户端测试_1463737864----11519082,no,no,0.0
7643,188-64-河南移动掌厅客户端测试_1463737864----3047824,no,no,0.0
7644,188-64-河南移动掌厅客户端测试_1463737864----2910574,no,no,0.0
7645,188-64-河南移动掌厅客户端测试_1463737864----14040912,no,no,0.0
7646,188-64-河南移动掌厅客户端测试_1463737864----803924,no,no,0.0
7647,188-64-河南移动掌厅客户端测试_1463737864----1635914,no,no,0.0
7648,188-64-河南移动掌厅客户端测试_1463737864----16500020,no,no,0.0
7649,188-64-河南移动掌厅客户端测试_1463737864----4514026,no,no,0.0
7650,188-64-河南移动掌厅客户端测试_1463737864----951619,no,no,0.0
7651,188-64-河南移动掌厅客户端测试_1463737864----2999473,no,no,0.0
